,Unnamed: 0.1,iso_code,location,date,total_cases,total_deaths,stringency_index,population,gdp_per_capita,human_development_index,Country_RD,Area (sq. mi.),KEYCODE&DATE,DATE_RD,CODE,COUNTRY,DATE_CD,HDI,Country_CD,European Union,Area (km²),European Single Market,DATE,Week_Num,Month,day,dayz,Dates,Wednesdays,CasesxArea,CasesxPop,DeathsxCases,PopKM2,Stringency_Indexed,Country,Econ_Block,Weekly_Cases,Weekly_Deaths,Stringency_Index_5
3297,24958,KEN,Kenya,2020-05-27,1348.0,52.0,88.89,53771300,2993.028,0.59,Kenya,582650.0,KEN2020-05-27,2020-05-27,KEN,Kenya,2020-05-27,0.59,Italy,Member,301338.0,Member,2020-05-27,21,May,Wednesday,148,20200527,True,0.0,0.0,0.0,92.3,4.0,,All_Others,385.0,2.0,True
3298,24965,KEN,Kenya,2020-06-03,2093.0,71.0,88.89,53771300,2993.028,0.59,Kenya,582650.0,KEN2020-06-03,2020-06-03,KEN,Kenya,2020-06-03,0.59,Italy,Member,301338.0,Member,2020-06-03,22,Jun,Wednesday,155,20200603,True,0.0,0.0,0.0,92.3,4.0,,All_Others,745.0,19.0,True
3299,24972,KEN,Kenya,2020-06-10,2989.0,88.0,88.89,53771300,2993.028,0.59,Kenya,582650.0,KEN2020-06-10,2020-06-10,KEN,Kenya,2020-06-10,0.59,Italy,Member,301338.0,Member,2020-06-10,23,Jun,Wednesday,162,20200610,True,0.0,0.0,0.0,92.3,4.0,,All_Others,896.0,17.0,True
3300,24979,KEN,Kenya,2020-06-17,3860.0,105.0,88.89,53771300,2993.028,0.59,Kenya,582650.0,KEN2020-06-17,2020-06-17,KEN,Kenya,2020-06-17,0.59,Italy,Member,301338.0,Member,2020-06-17,24,Jun,Wednesday,169,20200617,True,0.0,0.0,0.0,92.3,4.0,,All_Others,871.0,17.0,True
3301,24986,KEN,Kenya,2020-06-24,4952.0,128.0,84.26,53771300,2993.028,0.59,Kenya,582650.0,KEN2020-06-24,2020-06-24,KEN,Kenya,2020-06-24,0.59,Italy,Member,301338.0,Member,2020-06-24,25,Jun,Wednesday,176,20200624,True,0.0,0.0,0.0,92.3,4.0,,All_Others,1092.0,23.0,True
3302,24993,KEN,Kenya,2020-07-01,6366.0,148.0,84.26,53771300,2993.028,0.59,Kenya,582650.0,KEN2020-07-01,2020-07-01,KEN,Kenya,2020-07-01,0.59,Italy,Member,301338.0,Member,2020-07-01,26,Jul,Wednesday,183,20200701,True,0.0,0.0,0.0,92.3,4.0,,All_Others,1414.0,20.0,True
3303,25000,KEN,Kenya,2020-07-08,8250.0,167.0,81.48,53771300,2993.028,0.59,Kenya,582650.0,KEN2020-07-08,2020-07-08,KEN,Kenya,2020-07-08,0.59,Italy,Member,301338.0,Member,2020-07-08,27,Jul,Wednesday,190,20200708,True,0.0,0.0,0.0,92.3,4.0,,All_Others,1884.0,19.0,True
3304,25007,KEN,Kenya,2020-07-15,10791.0,202.0,81.48,53771300,2993.028,0.59,Kenya,582650.0,KEN2020-07-15,2020-07-15,KEN,Kenya,2020-07-15,0.59,Italy,Member,301338.0,Member,2020-07-15,28,Jul,Wednesday,197,20200715,True,0.0,0.0,0.0,92.3,4.0,,All_Others,2541.0,35.0,True
3305,25014,KEN,Kenya,2020-07-22,14168.0,250.0,81.48,53771300,2993.028,0.59,Kenya,582650.0,KEN2020-07-22,2020-07-22,KEN,Kenya,2020-07-22,0.59,Italy,Member,301338.0,Member,2020-07-22,29,Jul,Wednesday,204,20200722,True,0.0,0.0,0.0,92.3,4.0,,All_Others,3377.0,48.0,True
3306,25021,KEN,Kenya,2020-07-29,18581.0,299.0,78.7,53771300,2993.028,0.59,Kenya,582650.0,KEN2020-07-29,2020-07-29,KEN,Kenya,2020-07-29,0.59,Italy,Member,301338.0,Member,2020-07-29,30,Jul,Wednesday,211,20200729,True,0.0,0.0,0.0,92.3,4.0,,All_Others,4413.0,49.0,True
3307,25028,KEN,Kenya,2020-08-05,23202.0,388.0,73.15,53771300,2993.028,0.59,Kenya,582650.0,KEN2020-08-05,2020-08-05,KEN,Kenya,2020-08-05,0.59,Italy,Member,301338.0,Member,2020-08-05,31,Aug,Wednesday,218,20200805,True,0.0,0.0,0.0,92.3,4.0,,All_Others,4621.0,89.0,True
3308,25035,KEN,Kenya,2020-08-12,27425.0,438.0,73.15,53771300,2993.028,0.59,Kenya,582650.0,KEN2020-08-12,2020-08-12,KEN,Kenya,2020-08-12,0.59,Italy,Member,301338.0,Member,2020-08-12,32,Aug,Wednesday,225,20200812,True,0.0,0.0,0.0,92.3,4.0,,All_Others,4223.0,50.0,True
3309,25042,KEN,Kenya,2020-08-19,30636.0,487.0,70.37,53771300,2993.028,0.59,Kenya,582650.0,KEN2020-08-19,2020-08-19,KEN,Kenya,2020-08-19,0.59,Italy,Member,301338.0,Member,2020-08-19,33,Aug,Wednesday,232,20200819,True,0.1,0.0,0.0,92.3,4.0,,All_Others,3211.0,49.0,True
3310,25049,KEN,Kenya,2020-08-26,32803.0,559.0,70.37,53771300,2993.028,0.59,Kenya,582650.0,KEN2020-08-26,2020-08-26,KEN,Kenya,2020-08-26,0.59,Italy,Member,301338.0,Member,2020-08-26,34,Aug,Wednesday,239,20200826,True,0.1,0.0,0.0,92.3,4.0,,All_Others,2167.0,72.0,True
3316,25108,OWID_KOS,Kosovo,2020-03-18,19.0,0.0,85.19,1932774,9795.834,0.0,Kosovo,4204.0,OWID_KOS2020-03-18,2020-03-18,OWID_KOS,Kosovo,2020-03-18,0.0,Italy,Member,301338.0,Member,2020-03-18,11,Mar,Wednesday,78,20200318,True,0.0,0.0,0.0,459.7,4.0,,All_Others,,,True
3317,25115,OWID_KOS,Kosovo,2020-03-25,63.0,1.0,92.59,1932774,9795.834,0.0,Kosovo,4204.0,OWID_KOS2020-03-25,2020-03-25,OWID_KOS,Kosovo,2020-03-25,0.0,Italy,Member,301338.0,Member,2020-03-25,12,Mar,Wednesday,85,20200325,True,0.0,0.0,0.0,459.7,5.0,,All_Others,44.0,1.0,True
3318,25122,OWID_KOS,Kosovo,2020-04-01,117.0,1.0,92.59,1932774,9795.834,0.0,Kosovo,4204.0,OWID_KOS2020-04-01,2020-04-01,OWID_KOS,Kosovo,2020-04-01,0.0,Italy,Member,301338.0,Member,2020-04-01,13,Apr,Wednesday,92,20200401,True,0.0,0.0,0.0,459.7,5.0,,All_Others,54.0,0.0,True
3319,25129,OWID_KOS,Kosovo,2020-04-08,210.0,5.0,92.59,1932774,9795.834,0.0,Kosovo,4204.0,OWID_KOS2020-04-08,2020-04-08,OWID_KOS,Kosovo,2020-04-08,0.0,Italy,Member,301338.0,Member,2020-04-08,14,Apr,Wednesday,99,20200408,True,0.0,0.0,0.0,459.7,5.0,,All_Others,93.0,4.0,True
3320,25136,OWID_KOS,Kosovo,2020-04-15,395.0,8.0,92.59,1932774,9795.834,0.0,Kosovo,4204.0,OWID_KOS2020-04-15,2020-04-15,OWID_KOS,Kosovo,2020-04-15,0.0,Italy,Member,301338.0,Member,2020-04-15,15,Apr,Wednesday,106,20200415,True,0.1,0.0,0.0,459.7,5.0,,All_Others,185.0,3.0,True
3321,25143,OWID_KOS,Kosovo,2020-04-22,604.0,17.0,92.59,1932774,9795.834,0.0,Kosovo,4204.0,OWID_KOS2020-04-22,2020-04-22,OWID_KOS,Kosovo,2020-04-22,0.0,Italy,Member,301338.0,Member,2020-04-22,16,Apr,Wednesday,113,20200422,True,0.1,0.0,0.0,459.7,5.0,,All_Others,209.0,9.0,True
3322,25150,OWID_KOS,Kosovo,2020-04-29,798.0,21.0,92.59,1932774,9795.834,0.0,Kosovo,4204.0,OWID_KOS2020-04-29,2020-04-29,OWID_KOS,Kosovo,2020-04-29,0.0,Italy,Member,301338.0,Member,2020-04-29,17,Apr,Wednesday,120,20200429,True,0.2,0.0,0.0,459.7,5.0,,All_Others,194.0,4.0,True
3323,25157,OWID_KOS,Kosovo,2020-05-06,856.0,26.0,92.59,1932774,9795.834,0.0,Kosovo,4204.0,OWID_KOS2020-05-06,2020-05-06,OWID_KOS,Kosovo,2020-05-06,0.0,Italy,Member,301338.0,Member,2020-05-06,18,May,Wednesday,127,20200506,True,0.2,0.0,0.0,459.7,5.0,,All_Others,58.0,5.0,True
3324,25164,OWID_KOS,Kosovo,2020-05-13,919.0,29.0,92.59,1932774,9795.834,0.0,Kosovo,4204.0,OWID_KOS2020-05-13,2020-05-13,OWID_KOS,Kosovo,2020-05-13,0.0,Italy,Member,301338.0,Member,2020-05-13,19,May,Wednesday,134,20200513,True,0.2,0.0,0.0,459.7,5.0,,All_Others,63.0,3.0,True
3325,25171,OWID_KOS,Kosovo,2020-05-20,989.0,29.0,87.04,1932774,9795.834,0.0,Kosovo,4204.0,OWID_KOS2020-05-20,2020-05-20,OWID_KOS,Kosovo,2020-05-20,0.0,Italy,Member,301338.0,Member,2020-05-20,20,May,Wednesday,141,20200520,True,0.2,0.0,0.0,459.7,4.0,,All_Others,70.0,0.0,True
3326,25178,OWID_KOS,Kosovo,2020-05-27,1047.0,30.0,87.04,1932774,9795.834,0.0,Kosovo,4204.0,OWID_KOS2020-05-27,2020-05-27,OWID_KOS,Kosovo,2020-05-27,0.0,Italy,Member,301338.0,Member,2020-05-27,21,May,Wednesday,148,20200527,True,0.2,0.0,0.0,459.7,4.0,,All_Others,58.0,1.0,True
3327,25185,OWID_KOS,Kosovo,2020-06-03,1123.0,30.0,73.15,1932774,9795.834,0.0,Kosovo,4204.0,OWID_KOS2020-06-03,2020-06-03,OWID_KOS,Kosovo,2020-06-03,0.0,Italy,Member,301338.0,Member,2020-06-03,22,Jun,Wednesday,155,20200603,True,0.3,0.0,0.0,459.7,4.0,,All_Others,76.0,0.0,True
3355,25402,KWT,Kuwait,2020-03-18,130.0,0.0,74.07,4270563,65530.537,0.803,Kuwait,17820.0,KWT2020-03-18,2020-03-18,KWT,Kuwait,2020-03-18,0.803,Italy,Member,301338.0,Member,2020-03-18,11,Mar,Wednesday,78,20200318,True,0.0,0.0,0.0,239.6,4.0,,All_Others,61.0,0.0,True
3356,25409,KWT,Kuwait,2020-03-25,191.0,0.0,81.48,4270563,65530.537,0.803,Kuwait,17820.0,KWT2020-03-25,2020-03-25,KWT,Kuwait,2020-03-25,0.803,Italy,Member,301338.0,Member,2020-03-25,12,Mar,Wednesday,85,20200325,True,0.0,0.0,0.0,239.6,4.0,,All_Others,61.0,0.0,True
3357,25416,KWT,Kuwait,2020-04-01,289.0,0.0,81.48,4270563,65530.537,0.803,Kuwait,17820.0,KWT2020-04-01,2020-04-01,KWT,Kuwait,2020-04-01,0.803,Italy,Member,301338.0,Member,2020-04-01,13,Apr,Wednesday,92,20200401,True,0.0,0.0,0.0,239.6,4.0,,All_Others,98.0,0.0,True
3358,25423,KWT,Kuwait,2020-04-08,743.0,1.0,93.52,4270563,65530.537,0.803,Kuwait,17820.0,KWT2020-04-08,2020-04-08,KWT,Kuwait,2020-04-08,0.803,Italy,Member,301338.0,Member,2020-04-08,14,Apr,Wednesday,99,20200408,True,0.0,0.0,0.0,239.6,5.0,,All_Others,454.0,1.0,True
3359,25430,KWT,Kuwait,2020-04-15,1355.0,3.0,93.52,4270563,65530.537,0.803,Kuwait,17820.0,KWT2020-04-15,2020-04-15,KWT,Kuwait,2020-04-15,0.803,Italy,Member,301338.0,Member,2020-04-15,15,Apr,Wednesday,106,20200415,True,0.1,0.0,0.0,239.6,5.0,,All_Others,612.0,2.0,True
3360,25437,KWT,Kuwait,2020-04-22,2080.0,11.0,88.89,4270563,65530.537,0.803,Kuwait,17820.0,KWT2020-04-22,2020-04-22,KWT,Kuwait,2020-04-22,0.803,Italy,Member,301338.0,Member,2020-04-22,16,Apr,Wednesday,113,20200422,True,0.1,0.0,0.0,239.6,4.0,,All_Others,725.0,8.0,True
3361,25444,KWT,Kuwait,2020-04-29,3440.0,23.0,88.89,4270563,65530.537,0.803,Kuwait,17820.0,KWT2020-04-29,2020-04-29,KWT,Kuwait,2020-04-29,0.803,Italy,Member,301338.0,Member,2020-04-29,17,Apr,Wednesday,120,20200429,True,0.2,0.0,0.0,239.6,4.0,,All_Others,1360.0,12.0,True
3362,25451,KWT,Kuwait,2020-05-06,5804.0,40.0,88.89,4270563,65530.537,0.803,Kuwait,17820.0,KWT2020-05-06,2020-05-06,KWT,Kuwait,2020-05-06,0.803,Italy,Member,301338.0,Member,2020-05-06,18,May,Wednesday,127,20200506,True,0.3,0.0,0.0,239.6,4.0,,All_Others,2364.0,17.0,True
3363,25458,KWT,Kuwait,2020-05-13,10277.0,75.0,100.0,4270563,65530.537,0.803,Kuwait,17820.0,KWT2020-05-13,2020-05-13,KWT,Kuwait,2020-05-13,0.803,Italy,Member,301338.0,Member,2020-05-13,19,May,Wednesday,134,20200513,True,0.6,0.0,0.0,239.6,5.0,,All_Others,4473.0,35.0,True
3364,25465,KWT,Kuwait,2020-05-20,16764.0,121.0,100.0,4270563,65530.537,0.803,Kuwait,17820.0,KWT2020-05-20,2020-05-20,KWT,Kuwait,2020-05-20,0.803,Italy,Member,301338.0,Member,2020-05-20,20,May,Wednesday,141,20200520,True,0.9,0.0,0.0,239.6,5.0,,All_Others,6487.0,46.0,True
3365,25472,KWT,Kuwait,2020-05-27,22575.0,172.0,100.0,4270563,65530.537,0.803,Kuwait,17820.0,KWT2020-05-27,2020-05-27,KWT,Kuwait,2020-05-27,0.803,Italy,Member,301338.0,Member,2020-05-27,21,May,Wednesday,148,20200527,True,1.3,0.0,0.0,239.6,5.0,,All_Others,5811.0,51.0,True
3366,25479,KWT,Kuwait,2020-06-03,28649.0,226.0,84.26,4270563,65530.537,0.803,Kuwait,17820.0,KWT2020-06-03,2020-06-03,KWT,Kuwait,2020-06-03,0.803,Italy,Member,301338.0,Member,2020-06-03,22,Jun,Wednesday,155,20200603,True,1.6,0.0,0.0,239.6,4.0,,All_Others,6074.0,54.0,True
3367,25486,KWT,Kuwait,2020-06-10,33140.0,273.0,85.19,4270563,65530.537,0.803,Kuwait,17820.0,KWT2020-06-10,2020-06-10,KWT,Kuwait,2020-06-10,0.803,Italy,Member,301338.0,Member,2020-06-10,23,Jun,Wednesday,162,20200610,True,1.9,0.0,0.0,239.6,4.0,,All_Others,4491.0,47.0,True
3368,25493,KWT,Kuwait,2020-06-17,36958.0,303.0,85.19,4270563,65530.537,0.803,Kuwait,17820.0,KWT2020-06-17,2020-06-17,KWT,Kuwait,2020-06-17,0.803,Italy,Member,301338.0,Member,2020-06-17,24,Jun,Wednesday,169,20200617,True,2.1,0.0,0.0,239.6,4.0,,All_Others,3818.0,30.0,True
3369,25500,KWT,Kuwait,2020-06-24,41033.0,334.0,85.19,4270563,65530.537,0.803,Kuwait,17820.0,KWT2020-06-24,2020-06-24,KWT,Kuwait,2020-06-24,0.803,Italy,Member,301338.0,Member,2020-06-24,25,Jun,Wednesday,176,20200624,True,2.3,0.0,0.0,239.6,4.0,,All_Others,4075.0,31.0,True
3370,25507,KWT,Kuwait,2020-07-01,46195.0,354.0,83.33,4270563,65530.537,0.803,Kuwait,17820.0,KWT2020-07-01,2020-07-01,KWT,Kuwait,2020-07-01,0.803,Italy,Member,301338.0,Member,2020-07-01,26,Jul,Wednesday,183,20200701,True,2.6,0.0,0.0,239.6,4.0,,All_Others,5162.0,20.0,True
3371,25514,KWT,Kuwait,2020-07-08,51245.0,377.0,83.33,4270563,65530.537,0.803,Kuwait,17820.0,KWT2020-07-08,2020-07-08,KWT,Kuwait,2020-07-08,0.803,Italy,Member,301338.0,Member,2020-07-08,27,Jul,Wednesday,190,20200708,True,2.9,0.0,0.0,239.6,4.0,,All_Others,5050.0,23.0,True
3372,25521,KWT,Kuwait,2020-07-15,56174.0,396.0,83.33,4270563,65530.537,0.803,Kuwait,17820.0,KWT2020-07-15,2020-07-15,KWT,Kuwait,2020-07-15,0.803,Italy,Member,301338.0,Member,2020-07-15,28,Jul,Wednesday,197,20200715,True,3.2,0.0,0.0,239.6,4.0,,All_Others,4929.0,19.0,True
3373,25528,KWT,Kuwait,2020-07-22,60434.0,412.0,77.78,4270563,65530.537,0.803,Kuwait,17820.0,KWT2020-07-22,2020-07-22,KWT,Kuwait,2020-07-22,0.803,Italy,Member,301338.0,Member,2020-07-22,29,Jul,Wednesday,204,20200722,True,3.4,0.0,0.0,239.6,4.0,,All_Others,4260.0,16.0,True
3374,25535,KWT,Kuwait,2020-07-29,65149.0,442.0,71.3,4270563,65530.537,0.803,Kuwait,17820.0,KWT2020-07-29,2020-07-29,KWT,Kuwait,2020-07-29,0.803,Italy,Member,301338.0,Member,2020-07-29,30,Jul,Wednesday,211,20200729,True,3.7,0.0,0.0,239.6,4.0,,All_Others,4715.0,30.0,True
3384,25624,KGZ,Kyrgyzstan,2020-03-25,42.0,,92.13,6524191,3393.474,0.672,Kyrgyzstan,198500.0,KGZ2020-03-25,2020-03-25,KGZ,Kyrgyzstan,2020-03-25,0.672,Italy,Member,301338.0,Member,2020-03-25,12,Mar,Wednesday,85,20200325,True,0.0,0.0,,32.9,5.0,,All_Others,,,True
3385,25631,KGZ,Kyrgyzstan,2020-04-01,107.0,,92.13,6524191,3393.474,0.672,Kyrgyzstan,198500.0,KGZ2020-04-01,2020-04-01,KGZ,Kyrgyzstan,2020-04-01,0.672,Italy,Member,301338.0,Member,2020-04-01,13,Apr,Wednesday,92,20200401,True,0.0,0.0,,32.9,5.0,,All_Others,65.0,,True
3386,25638,KGZ,Kyrgyzstan,2020-04-08,270.0,4.0,92.13,6524191,3393.474,0.672,Kyrgyzstan,198500.0,KGZ2020-04-08,2020-04-08,KGZ,Kyrgyzstan,2020-04-08,0.672,Italy,Member,301338.0,Member,2020-04-08,14,Apr,Wednesday,99,20200408,True,0.0,0.0,0.0,32.9,5.0,,All_Others,163.0,,True
3387,25645,KGZ,Kyrgyzstan,2020-04-15,449.0,5.0,92.13,6524191,3393.474,0.672,Kyrgyzstan,198500.0,KGZ2020-04-15,2020-04-15,KGZ,Kyrgyzstan,2020-04-15,0.672,Italy,Member,301338.0,Member,2020-04-15,15,Apr,Wednesday,106,20200415,True,0.0,0.0,0.0,32.9,5.0,,All_Others,179.0,1.0,True
3388,25652,KGZ,Kyrgyzstan,2020-04-22,612.0,7.0,92.13,6524191,3393.474,0.672,Kyrgyzstan,198500.0,KGZ2020-04-22,2020-04-22,KGZ,Kyrgyzstan,2020-04-22,0.672,Italy,Member,301338.0,Member,2020-04-22,16,Apr,Wednesday,113,20200422,True,0.0,0.0,0.0,32.9,5.0,,All_Others,163.0,2.0,True
3389,25659,KGZ,Kyrgyzstan,2020-04-29,729.0,8.0,92.13,6524191,3393.474,0.672,Kyrgyzstan,198500.0,KGZ2020-04-29,2020-04-29,KGZ,Kyrgyzstan,2020-04-29,0.672,Italy,Member,301338.0,Member,2020-04-29,17,Apr,Wednesday,120,20200429,True,0.0,0.0,0.0,32.9,5.0,,All_Others,117.0,1.0,True
3390,25666,KGZ,Kyrgyzstan,2020-05-06,871.0,12.0,85.65,6524191,3393.474,0.672,Kyrgyzstan,198500.0,KGZ2020-05-06,2020-05-06,KGZ,Kyrgyzstan,2020-05-06,0.672,Italy,Member,301338.0,Member,2020-05-06,18,May,Wednesday,127,20200506,True,0.0,0.0,0.0,32.9,4.0,,All_Others,142.0,4.0,True
3391,25673,KGZ,Kyrgyzstan,2020-05-13,1044.0,12.0,81.94,6524191,3393.474,0.672,Kyrgyzstan,198500.0,KGZ2020-05-13,2020-05-13,KGZ,Kyrgyzstan,2020-05-13,0.672,Italy,Member,301338.0,Member,2020-05-13,19,May,Wednesday,134,20200513,True,0.0,0.0,0.0,32.9,4.0,,All_Others,173.0,0.0,True
3392,25680,KGZ,Kyrgyzstan,2020-05-20,1270.0,14.0,84.72,6524191,3393.474,0.672,Kyrgyzstan,198500.0,KGZ2020-05-20,2020-05-20,KGZ,Kyrgyzstan,2020-05-20,0.672,Italy,Member,301338.0,Member,2020-05-20,20,May,Wednesday,141,20200520,True,0.0,0.0,0.0,32.9,4.0,,All_Others,226.0,2.0,True
3393,25687,KGZ,Kyrgyzstan,2020-05-27,1520.0,16.0,79.17,6524191,3393.474,0.672,Kyrgyzstan,198500.0,KGZ2020-05-27,2020-05-27,KGZ,Kyrgyzstan,2020-05-27,0.672,Italy,Member,301338.0,Member,2020-05-27,21,May,Wednesday,148,20200527,True,0.0,0.0,0.0,32.9,4.0,,All_Others,250.0,2.0,True
3394,25694,KGZ,Kyrgyzstan,2020-06-03,1871.0,20.0,76.39,6524191,3393.474,0.672,Kyrgyzstan,198500.0,KGZ2020-06-03,2020-06-03,KGZ,Kyrgyzstan,2020-06-03,0.672,Italy,Member,301338.0,Member,2020-06-03,22,Jun,Wednesday,155,20200603,True,0.0,0.0,0.0,32.9,4.0,,All_Others,351.0,4.0,True
3395,25701,KGZ,Kyrgyzstan,2020-06-10,2093.0,26.0,76.39,6524191,3393.474,0.672,Kyrgyzstan,198500.0,KGZ2020-06-10,2020-06-10,KGZ,Kyrgyzstan,2020-06-10,0.672,Italy,Member,301338.0,Member,2020-06-10,23,Jun,Wednesday,162,20200610,True,0.0,0.0,0.0,32.9,4.0,,All_Others,222.0,6.0,True
3396,25708,KGZ,Kyrgyzstan,2020-06-17,2562.0,30.0,76.39,6524191,3393.474,0.672,Kyrgyzstan,198500.0,KGZ2020-06-17,2020-06-17,KGZ,Kyrgyzstan,2020-06-17,0.672,Italy,Member,301338.0,Member,2020-06-17,24,Jun,Wednesday,169,20200617,True,0.0,0.0,0.0,32.9,4.0,,All_Others,469.0,4.0,True
3397,25715,KGZ,Kyrgyzstan,2020-06-24,3726.0,42.0,73.61,6524191,3393.474,0.672,Kyrgyzstan,198500.0,KGZ2020-06-24,2020-06-24,KGZ,Kyrgyzstan,2020-06-24,0.672,Italy,Member,301338.0,Member,2020-06-24,25,Jun,Wednesday,176,20200624,True,0.0,0.0,0.0,32.9,4.0,,All_Others,1164.0,12.0,True
3398,25722,KGZ,Kyrgyzstan,2020-07-01,5735.0,62.0,76.39,6524191,3393.474,0.672,Kyrgyzstan,198500.0,KGZ2020-07-01,2020-07-01,KGZ,Kyrgyzstan,2020-07-01,0.672,Italy,Member,301338.0,Member,2020-07-01,26,Jul,Wednesday,183,20200701,True,0.0,0.0,0.0,32.9,4.0,,All_Others,2009.0,20.0,True
3399,25729,KGZ,Kyrgyzstan,2020-07-08,8486.0,112.0,76.39,6524191,3393.474,0.672,Kyrgyzstan,198500.0,KGZ2020-07-08,2020-07-08,KGZ,Kyrgyzstan,2020-07-08,0.672,Italy,Member,301338.0,Member,2020-07-08,27,Jul,Wednesday,190,20200708,True,0.0,0.0,0.0,32.9,4.0,,All_Others,2751.0,50.0,True
3400,25736,KGZ,Kyrgyzstan,2020-07-15,11977.0,160.0,76.39,6524191,3393.474,0.672,Kyrgyzstan,198500.0,KGZ2020-07-15,2020-07-15,KGZ,Kyrgyzstan,2020-07-15,0.672,Italy,Member,301338.0,Member,2020-07-15,28,Jul,Wednesday,197,20200715,True,0.1,0.0,0.0,32.9,4.0,,All_Others,3491.0,48.0,True
3401,25743,KGZ,Kyrgyzstan,2020-07-22,29359.0,1123.0,76.39,6524191,3393.474,0.672,Kyrgyzstan,198500.0,KGZ2020-07-22,2020-07-22,KGZ,Kyrgyzstan,2020-07-22,0.672,Italy,Member,301338.0,Member,2020-07-22,29,Jul,Wednesday,204,20200722,True,0.1,0.0,0.0,32.9,4.0,,All_Others,17382.0,963.0,True
3402,25750,KGZ,Kyrgyzstan,2020-07-29,34592.0,1347.0,76.39,6524191,3393.474,0.672,Kyrgyzstan,198500.0,KGZ2020-07-29,2020-07-29,KGZ,Kyrgyzstan,2020-07-29,0.672,Italy,Member,301338.0,Member,2020-07-29,30,Jul,Wednesday,211,20200729,True,0.2,0.0,0.0,32.9,4.0,,All_Others,5233.0,224.0,True
3403,25757,KGZ,Kyrgyzstan,2020-08-05,38110.0,1438.0,79.17,6524191,3393.474,0.672,Kyrgyzstan,198500.0,KGZ2020-08-05,2020-08-05,KGZ,Kyrgyzstan,2020-08-05,0.672,Italy,Member,301338.0,Member,2020-08-05,31,Aug,Wednesday,218,20200805,True,0.2,0.0,0.0,32.9,4.0,,All_Others,3518.0,91.0,True
3404,25764,KGZ,Kyrgyzstan,2020-08-12,40759.0,1484.0,79.17,6524191,3393.474,0.672,Kyrgyzstan,198500.0,KGZ2020-08-12,2020-08-12,KGZ,Kyrgyzstan,2020-08-12,0.672,Italy,Member,301338.0,Member,2020-08-12,32,Aug,Wednesday,225,20200812,True,0.2,0.0,0.0,32.9,4.0,,All_Others,2649.0,46.0,True
3405,25771,KGZ,Kyrgyzstan,2020-08-19,42146.0,1498.0,79.17,6524191,3393.474,0.672,Kyrgyzstan,198500.0,KGZ2020-08-19,2020-08-19,KGZ,Kyrgyzstan,2020-08-19,0.672,Italy,Member,301338.0,Member,2020-08-19,33,Aug,Wednesday,232,20200819,True,0.2,0.0,0.0,32.9,4.0,,All_Others,1387.0,14.0,True
3406,25778,KGZ,Kyrgyzstan,2020-08-26,43358.0,1057.0,73.61,6524191,3393.474,0.672,Kyrgyzstan,198500.0,KGZ2020-08-26,2020-08-26,KGZ,Kyrgyzstan,2020-08-26,0.672,Italy,Member,301338.0,Member,2020-08-26,34,Aug,Wednesday,239,20200826,True,0.2,0.0,0.0,32.9,4.0,,All_Others,1212.0,-441.0,True
3413,25840,LAO,Laos,2020-04-01,9.0,0.0,96.3,7275556,6397.36,0.601,Laos,236800.0,LAO2020-04-01,2020-04-01,LAO,Laos,2020-04-01,0.601,Italy,Member,301338.0,Member,2020-04-01,13,Apr,Wednesday,92,20200401,True,0.0,0.0,0.0,30.7,5.0,,All_Others,7.0,0.0,True
3414,25847,LAO,Laos,2020-04-08,12.0,0.0,96.3,7275556,6397.36,0.601,Laos,236800.0,LAO2020-04-08,2020-04-08,LAO,Laos,2020-04-08,0.601,Italy,Member,301338.0,Member,2020-04-08,14,Apr,Wednesday,99,20200408,True,0.0,0.0,0.0,30.7,5.0,,All_Others,3.0,0.0,True
3415,25854,LAO,Laos,2020-04-15,19.0,0.0,96.3,7275556,6397.36,0.601,Laos,236800.0,LAO2020-04-15,2020-04-15,LAO,Laos,2020-04-15,0.601,Italy,Member,301338.0,Member,2020-04-15,15,Apr,Wednesday,106,20200415,True,0.0,0.0,0.0,30.7,5.0,,All_Others,7.0,0.0,True
3416,25861,LAO,Laos,2020-04-22,19.0,0.0,96.3,7275556,6397.36,0.601,Laos,236800.0,LAO2020-04-22,2020-04-22,LAO,Laos,2020-04-22,0.601,Italy,Member,301338.0,Member,2020-04-22,16,Apr,Wednesday,113,20200422,True,0.0,0.0,0.0,30.7,5.0,,All_Others,0.0,0.0,True
3417,25868,LAO,Laos,2020-04-29,19.0,0.0,96.3,7275556,6397.36,0.601,Laos,236800.0,LAO2020-04-29,2020-04-29,LAO,Laos,2020-04-29,0.601,Italy,Member,301338.0,Member,2020-04-29,17,Apr,Wednesday,120,20200429,True,0.0,0.0,0.0,30.7,5.0,,All_Others,0.0,0.0,True
3418,25875,LAO,Laos,2020-05-06,19.0,0.0,82.41,7275556,6397.36,0.601,Laos,236800.0,LAO2020-05-06,2020-05-06,LAO,Laos,2020-05-06,0.601,Italy,Member,301338.0,Member,2020-05-06,18,May,Wednesday,127,20200506,True,0.0,0.0,0.0,30.7,4.0,,All_Others,0.0,0.0,True
3419,25882,LAO,Laos,2020-05-13,19.0,0.0,82.41,7275556,6397.36,0.601,Laos,236800.0,LAO2020-05-13,2020-05-13,LAO,Laos,2020-05-13,0.601,Italy,Member,301338.0,Member,2020-05-13,19,May,Wednesday,134,20200513,True,0.0,0.0,0.0,30.7,4.0,,All_Others,0.0,0.0,True
