,Unnamed: 0,iso_code,location,date,total_cases,total_deaths,stringency_index,population,gdp_per_capita,human_development_index,Country_RD,Area (sq. mi.),DATE_RD,DATE_CD,Country_CD,European Union,Area (km²),Population Density,DATE,Week_Num,Month,day,dayz,Dates,Wednesdays,CasesxArea,CasesxPop,DeathsxCases,AreaKM2,PopKM2,Stringency_Indexed,Country,Econ_Block,Weekly_Cases,Weekly_Deaths,Stringency_Index_5
2034,2180,ETH,Ethiopia,2020-09-02,53304.0,828.0,80.56,114963583,1729.927,0.463,Ethiopia,1127127.0,2020-09-02,,,,,,2020-09-02,35,Sep,Wednesday,246,20200902,True,,0.0004636598704478,0.0,,,4.0,,All_Others,9616.0,119.0,True
2035,2181,ETH,Ethiopia,2020-09-09,60784.0,949.0,80.56,114963583,1729.927,0.463,Ethiopia,1127127.0,2020-09-09,,,,,,2020-09-09,36,Sep,Wednesday,253,20200909,True,,0.0005287239525232,0.0,,,4.0,,All_Others,7480.0,121.0,True
2036,2182,ETH,Ethiopia,2020-09-16,65486.0,1035.0,77.78,114963583,1729.927,0.463,Ethiopia,1127127.0,2020-09-16,,,,,,2020-09-16,37,Sep,Wednesday,260,20200916,True,,0.0005696238608012,0.0,,,4.0,,All_Others,4702.0,86.0,True
2037,2183,ETH,Ethiopia,2020-09-23,70422.0,1127.0,77.78,114963583,1729.927,0.463,Ethiopia,1127127.0,2020-09-23,,,,,,2020-09-23,38,Sep,Wednesday,267,20200923,True,,0.0006125591962456,0.0,,,4.0,,All_Others,4936.0,92.0,True
2038,2184,ETH,Ethiopia,2020-09-30,74584.0,1191.0,77.78,114963583,1729.927,0.463,Ethiopia,1127127.0,2020-09-30,,,,,,2020-09-30,39,Sep,Wednesday,274,20200930,True,,0.0006487619649084,0.0,,,4.0,,All_Others,4162.0,64.0,True
2069,2219,FLK,Falkland Islands,2020-04-08,5.0,,79.63,3483,,,Falkland Islands,4700.0,2020-04-08,,,,,,2020-04-08,14,Apr,Wednesday,99,20200408,True,,0.0014355440712029,,,,4.0,,All_Others,,,True
2070,2220,FLK,Falkland Islands,2020-04-15,11.0,,79.63,3483,,,Falkland Islands,4700.0,2020-04-15,,,,,,2020-04-15,15,Apr,Wednesday,106,20200415,True,,0.0031581969566465,,,,4.0,,All_Others,6.0,,True
2071,2221,FLK,Falkland Islands,2020-04-22,12.0,,75.93,3483,,,Falkland Islands,4700.0,2020-04-22,,,,,,2020-04-22,16,Apr,Wednesday,113,20200422,True,,0.0034453057708871,,,,4.0,,All_Others,1.0,,True
2072,2222,FLK,Falkland Islands,2020-04-29,13.0,,75.93,3483,,,Falkland Islands,4700.0,2020-04-29,,,,,,2020-04-29,17,Apr,Wednesday,120,20200429,True,,0.0037324145851277,,,,4.0,,All_Others,1.0,,True
2073,2223,FLK,Falkland Islands,2020-05-06,13.0,,73.15,3483,,,Falkland Islands,4700.0,2020-05-06,,,,,,2020-05-06,18,May,Wednesday,127,20200506,True,,0.0037324145851277,,,,4.0,,All_Others,0.0,,True
2102,2254,FJI,Fiji,2020-03-25,5.0,,81.48,896444,8702.975,0.741,Fiji,18270.0,2020-03-25,,,,,,2020-03-25,12,Mar,Wednesday,85,20200325,True,,5.57759324620389e-06,,,,4.0,,All_Others,,,True
2103,2255,FJI,Fiji,2020-04-01,5.0,,88.89,896444,8702.975,0.741,Fiji,18270.0,2020-04-01,,,,,,2020-04-01,13,Apr,Wednesday,92,20200401,True,,5.57759324620389e-06,,,,4.0,,All_Others,0.0,,True
2104,2256,FJI,Fiji,2020-04-08,15.0,,88.89,896444,8702.975,0.741,Fiji,18270.0,2020-04-08,,,,,,2020-04-08,14,Apr,Wednesday,99,20200408,True,,1.673277973861167e-05,,,,4.0,,All_Others,10.0,,True
2105,2257,FJI,Fiji,2020-04-15,16.0,,88.89,896444,8702.975,0.741,Fiji,18270.0,2020-04-15,,,,,,2020-04-15,15,Apr,Wednesday,106,20200415,True,,1.7848298387852447e-05,,,,4.0,,All_Others,1.0,,True
2106,2258,FJI,Fiji,2020-04-22,18.0,,88.89,896444,8702.975,0.741,Fiji,18270.0,2020-04-22,,,,,,2020-04-22,16,Apr,Wednesday,113,20200422,True,,2.0079335686334004e-05,,,,4.0,,All_Others,2.0,,True
2107,2259,FJI,Fiji,2020-04-29,18.0,,88.89,896444,8702.975,0.741,Fiji,18270.0,2020-04-29,,,,,,2020-04-29,17,Apr,Wednesday,120,20200429,True,,2.0079335686334004e-05,,,,4.0,,All_Others,0.0,,True
2108,2260,FJI,Fiji,2020-05-06,18.0,,88.89,896444,8702.975,0.741,Fiji,18270.0,2020-05-06,,,,,,2020-05-06,18,May,Wednesday,127,20200506,True,,2.0079335686334004e-05,,,,4.0,,All_Others,0.0,,True
2109,2261,FJI,Fiji,2020-05-13,18.0,,88.89,896444,8702.975,0.741,Fiji,18270.0,2020-05-13,,,,,,2020-05-13,19,May,Wednesday,134,20200513,True,,2.0079335686334004e-05,,,,4.0,,All_Others,0.0,,True
2110,2262,FJI,Fiji,2020-05-20,18.0,,78.7,896444,8702.975,0.741,Fiji,18270.0,2020-05-20,,,,,,2020-05-20,20,May,Wednesday,141,20200520,True,,2.0079335686334004e-05,,,,4.0,,All_Others,0.0,,True
2111,2263,FJI,Fiji,2020-05-27,18.0,,78.7,896444,8702.975,0.741,Fiji,18270.0,2020-05-27,,,,,,2020-05-27,21,May,Wednesday,148,20200527,True,,2.0079335686334004e-05,,,,4.0,,All_Others,0.0,,True
2112,2264,FJI,Fiji,2020-06-03,18.0,,78.7,896444,8702.975,0.741,Fiji,18270.0,2020-06-03,,,,,,2020-06-03,22,Jun,Wednesday,155,20200603,True,,2.0079335686334004e-05,,,,4.0,,All_Others,0.0,,True
2113,2265,FJI,Fiji,2020-06-10,18.0,,78.7,896444,8702.975,0.741,Fiji,18270.0,2020-06-10,,,,,,2020-06-10,23,Jun,Wednesday,162,20200610,True,,2.0079335686334004e-05,,,,4.0,,All_Others,0.0,,True
2114,2266,FJI,Fiji,2020-06-17,18.0,,78.7,896444,8702.975,0.741,Fiji,18270.0,2020-06-17,,,,,,2020-06-17,24,Jun,Wednesday,169,20200617,True,,2.0079335686334004e-05,,,,4.0,,All_Others,0.0,,True
2179,2337,FRA,France,2020-03-18,7730.0,175.0,87.96,65273512,38605.671,0.901,France,547030.0,2020-03-18,2020-03-18,France,Member,549087.0,121.0,2020-03-18,11,Mar,Wednesday,78,20200318,True,0.014077914793102,0.0001184247601078,0.0,549087.0,118.87644763033909,4.0,France,EU,5946.0,142.0,True
2180,2338,FRA,France,2020-03-25,22302.0,1100.0,87.96,65273512,38605.671,0.901,France,547030.0,2020-03-25,2020-03-25,France,Member,549087.0,121.0,2020-03-25,12,Mar,Wednesday,85,20200325,True,0.0406165143228668,0.0003416699870538,0.0,549087.0,118.87644763033909,4.0,France,EU,14572.0,925.0,True
2181,2339,FRA,France,2020-04-01,52128.0,3523.0,87.96,65273512,38605.671,0.901,France,547030.0,2020-04-01,2020-04-01,France,Member,549087.0,121.0,2020-04-01,13,Apr,Wednesday,92,20200401,True,0.0949357752050221,0.0007986087832994,0.1,549087.0,118.87644763033909,4.0,France,EU,29826.0,2423.0,True
2182,2340,FRA,France,2020-04-08,78167.0,10328.0,87.96,65273512,38605.671,0.901,France,547030.0,2020-04-08,2020-04-08,France,Member,549087.0,121.0,2020-04-08,14,Apr,Wednesday,99,20200408,True,0.1423581326820704,0.0011975301711971,0.1,549087.0,118.87644763033909,4.0,France,EU,26039.0,6805.0,True
2183,2341,FRA,France,2020-04-15,103573.0,15729.0,87.96,65273512,38605.671,0.901,France,547030.0,2020-04-15,2020-04-15,France,Member,549087.0,121.0,2020-04-15,15,Apr,Wednesday,106,20200415,True,0.1886276673824002,0.0015867539040951,0.2,549087.0,118.87644763033909,4.0,France,EU,25406.0,5401.0,True
2184,2342,FRA,France,2020-04-22,117324.0,20796.0,87.96,65273512,38605.671,0.901,France,547030.0,2020-04-22,2020-04-22,France,Member,549087.0,121.0,2020-04-22,16,Apr,Wednesday,113,20200422,True,0.2136710575919663,0.0017974212878265,0.2,549087.0,118.87644763033909,4.0,France,EU,13751.0,5067.0,True
2185,2343,FRA,France,2020-04-29,126835.0,23660.0,87.96,65273512,38605.671,0.901,France,547030.0,2020-04-29,2020-04-29,France,Member,549087.0,121.0,2020-04-29,17,Apr,Wednesday,120,20200429,True,0.2309925385230391,0.0019431312352244,0.2,549087.0,118.87644763033909,4.0,France,EU,9511.0,2864.0,True
2186,2344,FRA,France,2020-05-06,132967.0,25531.0,87.96,65273512,38605.671,0.901,France,547030.0,2020-05-06,2020-05-06,France,Member,549087.0,121.0,2020-05-06,18,May,Wednesday,127,20200506,True,0.2421601676965581,0.0020370743955067,0.2,549087.0,118.87644763033909,4.0,France,EU,6132.0,1871.0,True
2187,2345,FRA,France,2020-05-13,140227.0,26991.0,74.07,65273512,38605.671,0.901,France,547030.0,2020-05-13,2020-05-13,France,Member,549087.0,121.0,2020-05-13,19,May,Wednesday,134,20200513,True,0.2553821161309592,0.0021482986850776,0.2,549087.0,118.87644763033909,4.0,France,EU,7260.0,1460.0,True
2188,2346,FRA,France,2020-05-20,143427.0,28022.0,74.07,65273512,38605.671,0.901,France,547030.0,2020-05-20,2020-05-20,France,Member,549087.0,121.0,2020-05-20,20,May,Wednesday,141,20200520,True,0.2612099721901993,0.0021973231653292,0.2,549087.0,118.87644763033909,4.0,France,EU,3200.0,1031.0,True
2189,2347,FRA,France,2020-05-27,145555.0,28530.0,72.22,65273512,38605.671,0.901,France,547030.0,2020-05-27,2020-05-27,France,Member,549087.0,121.0,2020-05-27,21,May,Wednesday,148,20200527,True,0.265085496469594,0.0022299244446966,0.2,549087.0,118.87644763033909,4.0,France,EU,2128.0,508.0,True
2240,2402,GAB,Gabon,2020-04-15,75.0,1.0,81.48,2225728,16562.413,0.702,Gabon,267667.0,2020-04-15,,,,,,2020-04-15,15,Apr,Wednesday,106,20200415,True,,3.36968398654283e-05,0.0,,,4.0,,All_Others,45.0,0.0,True
2241,2403,GAB,Gabon,2020-04-22,156.0,1.0,81.48,2225728,16562.413,0.702,Gabon,267667.0,2020-04-22,,,,,,2020-04-22,16,Apr,Wednesday,113,20200422,True,,7.008942692009086e-05,0.0,,,4.0,,All_Others,81.0,0.0,True
2242,2404,GAB,Gabon,2020-04-29,238.0,3.0,79.63,2225728,16562.413,0.702,Gabon,267667.0,2020-04-29,,,,,,2020-04-29,17,Apr,Wednesday,120,20200429,True,,0.0001069313051729,0.0,,,4.0,,All_Others,82.0,2.0,True
2243,2405,GAB,Gabon,2020-05-06,397.0,6.0,79.63,2225728,16562.413,0.702,Gabon,267667.0,2020-05-06,,,,,,2020-05-06,18,May,Wednesday,127,20200506,True,,0.0001783686056876,0.0,,,4.0,,All_Others,159.0,3.0,True
2244,2406,GAB,Gabon,2020-05-13,863.0,9.0,75.0,2225728,16562.413,0.702,Gabon,267667.0,2020-05-13,,,,,,2020-05-13,19,May,Wednesday,134,20200513,True,,0.0003877383040515,0.0,,,4.0,,All_Others,466.0,3.0,True
2245,2407,GAB,Gabon,2020-05-20,1502.0,12.0,80.56,2225728,16562.413,0.702,Gabon,267667.0,2020-05-20,,,,,,2020-05-20,20,May,Wednesday,141,20200520,True,,0.0006748353797049,0.0,,,4.0,,All_Others,639.0,3.0,True
2246,2408,GAB,Gabon,2020-05-27,2238.0,14.0,80.56,2225728,16562.413,0.702,Gabon,267667.0,2020-05-27,,,,,,2020-05-27,21,May,Wednesday,148,20200527,True,,0.0010055137015843,0.0,,,4.0,,All_Others,736.0,2.0,True
2247,2409,GAB,Gabon,2020-06-03,2803.0,20.0,80.56,2225728,16562.413,0.702,Gabon,267667.0,2020-06-03,,,,,,2020-06-03,22,Jun,Wednesday,155,20200603,True,,0.0012593632285706,0.0,,,4.0,,All_Others,565.0,6.0,True
2248,2410,GAB,Gabon,2020-06-10,3294.0,21.0,80.56,2225728,16562.413,0.702,Gabon,267667.0,2020-06-10,,,,,,2020-06-10,23,Jun,Wednesday,162,20200610,True,,0.0014799652068896,0.0,,,4.0,,All_Others,491.0,1.0,True
2267,2431,GMB,Gambia,2020-04-01,4.0,1.0,78.7,2416664,1561.767,0.46,Gambia,11300.0,2020-04-01,,,,,,2020-04-01,13,Apr,Wednesday,92,20200401,True,,1.655174240192265e-06,0.2,,,4.0,,All_Others,1.0,0.0,True
2268,2432,GMB,Gambia,2020-04-08,4.0,1.0,78.7,2416664,1561.767,0.46,Gambia,11300.0,2020-04-08,,,,,,2020-04-08,14,Apr,Wednesday,99,20200408,True,,1.655174240192265e-06,0.2,,,4.0,,All_Others,0.0,0.0,True
2269,2433,GMB,Gambia,2020-04-15,9.0,1.0,78.7,2416664,1561.767,0.46,Gambia,11300.0,2020-04-15,,,,,,2020-04-15,15,Apr,Wednesday,106,20200415,True,,3.724142040432596e-06,0.1,,,4.0,,All_Others,5.0,0.0,True
2270,2434,GMB,Gambia,2020-04-22,10.0,1.0,78.7,2416664,1561.767,0.46,Gambia,11300.0,2020-04-22,,,,,,2020-04-22,16,Apr,Wednesday,113,20200422,True,,4.137935600480663e-06,0.1,,,4.0,,All_Others,1.0,0.0,True
2271,2435,GMB,Gambia,2020-04-29,10.0,1.0,78.7,2416664,1561.767,0.46,Gambia,11300.0,2020-04-29,,,,,,2020-04-29,17,Apr,Wednesday,120,20200429,True,,4.137935600480663e-06,0.1,,,4.0,,All_Others,0.0,0.0,True
2272,2436,GMB,Gambia,2020-05-06,17.0,1.0,78.7,2416664,1561.767,0.46,Gambia,11300.0,2020-05-06,,,,,,2020-05-06,18,May,Wednesday,127,20200506,True,,7.034490520817126e-06,0.1,,,4.0,,All_Others,7.0,0.0,True
2273,2437,GMB,Gambia,2020-05-13,23.0,1.0,78.7,2416664,1561.767,0.46,Gambia,11300.0,2020-05-13,,,,,,2020-05-13,19,May,Wednesday,134,20200513,True,,9.517251881105524e-06,0.0,,,4.0,,All_Others,6.0,0.0,True
2274,2438,GMB,Gambia,2020-05-20,24.0,1.0,77.78,2416664,1561.767,0.46,Gambia,11300.0,2020-05-20,,,,,,2020-05-20,20,May,Wednesday,141,20200520,True,,9.93104544115359e-06,0.0,,,4.0,,All_Others,1.0,0.0,True
2275,2439,GMB,Gambia,2020-05-27,25.0,1.0,77.78,2416664,1561.767,0.46,Gambia,11300.0,2020-05-27,,,,,,2020-05-27,21,May,Wednesday,148,20200527,True,,1.0344839001201656e-05,0.0,,,4.0,,All_Others,1.0,0.0,True
2276,2440,GMB,Gambia,2020-06-03,26.0,1.0,77.78,2416664,1561.767,0.46,Gambia,11300.0,2020-06-03,,,,,,2020-06-03,22,Jun,Wednesday,155,20200603,True,,1.0758632561249724e-05,0.0,,,4.0,,All_Others,1.0,0.0,True
2277,2441,GMB,Gambia,2020-06-10,28.0,1.0,74.07,2416664,1561.767,0.46,Gambia,11300.0,2020-06-10,,,,,,2020-06-10,23,Jun,Wednesday,162,20200610,True,,1.1586219681345855e-05,0.0,,,4.0,,All_Others,2.0,0.0,True
2278,2442,GMB,Gambia,2020-06-17,34.0,1.0,74.07,2416664,1561.767,0.46,Gambia,11300.0,2020-06-17,,,,,,2020-06-17,24,Jun,Wednesday,169,20200617,True,,1.4068981041634253e-05,0.0,,,4.0,,All_Others,6.0,0.0,True
2279,2443,GMB,Gambia,2020-06-24,42.0,2.0,74.07,2416664,1561.767,0.46,Gambia,11300.0,2020-06-24,,,,,,2020-06-24,25,Jun,Wednesday,176,20200624,True,,1.7379329522018783e-05,0.0,,,4.0,,All_Others,8.0,1.0,True
2286,2450,GMB,Gambia,2020-08-12,1346.0,32.0,77.78,2416664,1561.767,0.46,Gambia,11300.0,2020-08-12,,,,,,2020-08-12,32,Aug,Wednesday,225,20200812,True,,0.0005569661318246,0.0,,,4.0,,All_Others,675.0,18.0,True
2287,2451,GMB,Gambia,2020-08-19,1872.0,63.0,77.78,2416664,1561.767,0.46,Gambia,11300.0,2020-08-19,,,,,,2020-08-19,33,Aug,Wednesday,232,20200819,True,,0.0007746215444099,0.0,,,4.0,,All_Others,526.0,31.0,True
2288,2452,GMB,Gambia,2020-08-26,2686.0,90.0,77.78,2416664,1561.767,0.46,Gambia,11300.0,2020-08-26,,,,,,2020-08-26,34,Aug,Wednesday,239,20200826,True,,0.0011114495022891,0.0,,,4.0,,All_Others,814.0,27.0,True
2289,2453,GMB,Gambia,2020-09-02,3029.0,96.0,75.93,2416664,1561.767,0.46,Gambia,11300.0,2020-09-02,,,,,,2020-09-02,35,Sep,Wednesday,246,20200902,True,,0.0012533806933855,0.0,,,4.0,,All_Others,343.0,6.0,True
2290,2454,GMB,Gambia,2020-09-09,3275.0,99.0,75.93,2416664,1561.767,0.46,Gambia,11300.0,2020-09-09,,,,,,2020-09-09,36,Sep,Wednesday,253,20200909,True,,0.0013551739091574,0.0,,,4.0,,All_Others,246.0,3.0,True
2291,2455,GMB,Gambia,2020-09-16,3428.0,105.0,75.93,2416664,1561.767,0.46,Gambia,11300.0,2020-09-16,,,,,,2020-09-16,37,Sep,Wednesday,260,20200916,True,,0.0014184843238447,0.0,,,4.0,,All_Others,153.0,6.0,True
2292,2456,GMB,Gambia,2020-09-23,3540.0,110.0,75.93,2416664,1561.767,0.46,Gambia,11300.0,2020-09-23,,,,,,2020-09-23,38,Sep,Wednesday,267,20200923,True,,0.0014648292025701,0.0,,,4.0,,All_Others,112.0,5.0,True
2293,2457,GMB,Gambia,2020-09-30,3579.0,112.0,75.93,2416664,1561.767,0.46,Gambia,11300.0,2020-09-30,,,,,,2020-09-30,39,Sep,Wednesday,274,20200930,True,,0.001480967151412,0.0,,,4.0,,All_Others,39.0,2.0,True
2305,2472,GEO,Georgia,2020-03-25,70.0,,88.89,3989175,9745.079,0.78,Georgia,69700.0,2020-03-25,,,,,,2020-03-25,12,Mar,Wednesday,85,20200325,True,,1.7547487889099875e-05,,,,4.0,,All_Others,36.0,,True
2306,2473,GEO,Georgia,2020-04-01,110.0,,100.0,3989175,9745.079,0.78,Georgia,69700.0,2020-04-01,,,,,,2020-04-01,13,Apr,Wednesday,92,20200401,True,,2.7574623825728376e-05,,,,5.0,,All_Others,40.0,,True
2307,2474,GEO,Georgia,2020-04-08,196.0,3.0,100.0,3989175,9745.079,0.78,Georgia,69700.0,2020-04-08,,,,,,2020-04-08,14,Apr,Wednesday,99,20200408,True,,4.913296608947965e-05,0.0,,,5.0,,All_Others,86.0,,True
2308,2475,GEO,Georgia,2020-04-15,300.0,3.0,100.0,3989175,9745.079,0.78,Georgia,69700.0,2020-04-15,,,,,,2020-04-15,15,Apr,Wednesday,106,20200415,True,,7.520351952471375e-05,0.0,,,5.0,,All_Others,104.0,0.0,True
2309,2476,GEO,Georgia,2020-04-22,408.0,4.0,100.0,3989175,9745.079,0.78,Georgia,69700.0,2020-04-22,,,,,,2020-04-22,16,Apr,Wednesday,113,20200422,True,,0.0001022767865536,0.0,,,5.0,,All_Others,108.0,1.0,True
2310,2477,GEO,Georgia,2020-04-29,511.0,6.0,96.3,3989175,9745.079,0.78,Georgia,69700.0,2020-04-29,,,,,,2020-04-29,17,Apr,Wednesday,120,20200429,True,,0.0001280966615904,0.0,,,5.0,,All_Others,103.0,2.0,True
2311,2478,GEO,Georgia,2020-05-06,604.0,9.0,96.3,3989175,9745.079,0.78,Georgia,69700.0,2020-05-06,,,,,,2020-05-06,18,May,Wednesday,127,20200506,True,,0.000151409752643,0.0,,,5.0,,All_Others,93.0,3.0,True
2312,2479,GEO,Georgia,2020-05-13,642.0,11.0,96.3,3989175,9745.079,0.78,Georgia,69700.0,2020-05-13,,,,,,2020-05-13,19,May,Wednesday,134,20200513,True,,0.0001609355317828,0.0,,,5.0,,All_Others,38.0,2.0,True
2313,2480,GEO,Georgia,2020-05-20,707.0,12.0,96.3,3989175,9745.079,0.78,Georgia,69700.0,2020-05-20,,,,,,2020-05-20,20,May,Wednesday,141,20200520,True,,0.0001772296276799,0.0,,,5.0,,All_Others,65.0,1.0,True
2314,2481,GEO,Georgia,2020-05-27,732.0,12.0,86.11,3989175,9745.079,0.78,Georgia,69700.0,2020-05-27,,,,,,2020-05-27,21,May,Wednesday,148,20200527,True,,0.0001834965876403,0.0,,,4.0,,All_Others,25.0,0.0,True
2315,2482,GEO,Georgia,2020-06-03,800.0,13.0,71.3,3989175,9745.079,0.78,Georgia,69700.0,2020-06-03,,,,,,2020-06-03,22,Jun,Wednesday,155,20200603,True,,0.0002005427187325,0.0,,,4.0,,All_Others,68.0,1.0,True
2316,2483,GEO,Georgia,2020-06-10,818.0,13.0,71.3,3989175,9745.079,0.78,Georgia,69700.0,2020-06-10,,,,,,2020-06-10,23,Jun,Wednesday,162,20200610,True,,0.000205054929904,0.0,,,4.0,,All_Others,18.0,0.0,True
2344,2514,DEU,Germany,2020-03-25,31554.0,149.0,76.85,83783945,45229.245,0.936,Germany,357021.0,2020-03-25,2020-03-25,Germany,Member,357021.0,227.0,2020-03-25,12,Mar,Wednesday,85,20200325,True,0.0883813557185711,0.000376611533391,0.0,357021.0,234.6751171499716,4.0,Germany,EU,24398.0,136.0,True
2345,2515,DEU,Germany,2020-04-01,67366.0,732.0,76.85,83783945,45229.245,0.936,Germany,357021.0,2020-04-01,2020-04-01,Germany,Member,357021.0,227.0,2020-04-01,13,Apr,Wednesday,92,20200401,True,0.1886891807484713,0.0008040442593148,0.0,357021.0,234.6751171499716,4.0,Germany,EU,35812.0,583.0,True
2346,2516,DEU,Germany,2020-04-08,103228.0,1861.0,76.85,83783945,45229.245,0.936,Germany,357021.0,2020-04-08,2020-04-08,Germany,Member,357021.0,227.0,2020-04-08,14,Apr,Wednesday,99,20200408,True,0.2891370535626756,0.0012320737582838,0.0,357021.0,234.6751171499716,4.0,Germany,EU,35862.0,1129.0,True
2347,2517,DEU,Germany,2020-04-15,127584.0,3254.0,76.85,83783945,45229.245,0.936,Germany,357021.0,2020-04-15,2020-04-15,Germany,Member,357021.0,227.0,2020-04-15,15,Apr,Wednesday,106,20200415,True,0.3573571302528422,0.0015227738440819,0.0,357021.0,234.6751171499716,4.0,Germany,EU,24356.0,1393.0,True
2348,2518,DEU,Germany,2020-04-22,145694.0,4879.0,76.85,83783945,45229.245,0.936,Germany,357021.0,2020-04-22,2020-04-22,Germany,Member,357021.0,227.0,2020-04-22,16,Apr,Wednesday,113,20200422,True,0.4080824377277527,0.0017389250410684,0.0,357021.0,234.6751171499716,4.0,Germany,EU,18110.0,1625.0,True
2349,2519,DEU,Germany,2020-04-29,157641.0,6115.0,76.85,83783945,45229.245,0.936,Germany,357021.0,2020-04-29,2020-04-29,Germany,Member,357021.0,227.0,2020-04-29,17,Apr,Wednesday,120,20200429,True,0.4415454553093516,0.0018815179924984,0.0,357021.0,234.6751171499716,4.0,Germany,EU,11947.0,1236.0,True
2374,2546,GHA,Ghana,2020-04-01,152.0,5.0,86.11,31072945,4227.63,0.592,Ghana,239460.0,2020-04-01,,,,,,2020-04-01,13,Apr,Wednesday,92,20200401,True,,4.891715284791963e-06,0.0,,,4.0,,All_Others,99.0,3.0,True
2375,2547,GHA,Ghana,2020-04-08,287.0,5.0,86.11,31072945,4227.63,0.592,Ghana,239460.0,2020-04-08,,,,,,2020-04-08,14,Apr,Wednesday,99,20200408,True,,9.236330833784824e-06,0.0,,,4.0,,All_Others,135.0,0.0,True
2376,2548,GHA,Ghana,2020-04-15,636.0,8.0,86.11,31072945,4227.63,0.592,Ghana,239460.0,2020-04-15,,,,,,2020-04-15,15,Apr,Wednesday,106,20200415,True,,2.046796658636637e-05,0.0,,,4.0,,All_Others,349.0,3.0,True
2401,2575,GIB,Gibraltar,2020-03-25,15.0,,79.63,33691,,,Gibraltar,7.0,2020-03-25,,,,,,2020-03-25,12,Mar,Wednesday,85,20200325,True,,0.0004452227597874,,,,4.0,,All_Others,,,True
2402,2576,GIB,Gibraltar,2020-04-01,69.0,,79.63,33691,,,Gibraltar,7.0,2020-04-01,,,,,,2020-04-01,13,Apr,Wednesday,92,20200401,True,,0.0020480246950224,,,,4.0,,All_Others,54.0,,True
2403,2577,GIB,Gibraltar,2020-04-08,113.0,,79.63,33691,,,Gibraltar,7.0,2020-04-08,,,,,,2020-04-08,14,Apr,Wednesday,99,20200408,True,,0.0033540114570656,,,,4.0,,All_Others,44.0,,True
2404,2578,GIB,Gibraltar,2020-04-15,129.0,,79.63,33691,,,Gibraltar,7.0,2020-04-15,,,,,,2020-04-15,15,Apr,Wednesday,106,20200415,True,,0.0038289157341723,,,,4.0,,All_Others,16.0,,True
2405,2579,GIB,Gibraltar,2020-04-22,133.0,,79.63,33691,,,Gibraltar,7.0,2020-04-22,,,,,,2020-04-22,16,Apr,Wednesday,113,20200422,True,,0.0039476418034489,,,,4.0,,All_Others,4.0,,True
2406,2580,GIB,Gibraltar,2020-04-29,141.0,,79.63,33691,,,Gibraltar,7.0,2020-04-29,,,,,,2020-04-29,17,Apr,Wednesday,120,20200429,True,,0.0041850939420023,,,,4.0,,All_Others,8.0,,True
2407,2581,GIB,Gibraltar,2020-05-06,144.0,,75.93,33691,,,Gibraltar,7.0,2020-05-06,,,,,,2020-05-06,18,May,Wednesday,127,20200506,True,,0.0042741384939598,,,,4.0,,All_Others,3.0,,True
2408,2582,GIB,Gibraltar,2020-05-13,147.0,,75.93,33691,,,Gibraltar,7.0,2020-05-13,,,,,,2020-05-13,19,May,Wednesday,134,20200513,True,,0.0043631830459173,,,,4.0,,All_Others,3.0,,True
2409,2583,GIB,Gibraltar,2020-05-20,147.0,,78.7,33691,,,Gibraltar,7.0,2020-05-20,,,,,,2020-05-20,20,May,Wednesday,141,20200520,True,,0.0043631830459173,,,,4.0,,All_Others,0.0,,True
2440,2617,GRC,Greece,2020-03-25,743.0,20.0,84.26,10423056,24574.382,0.87,Greece,131940.0,2020-03-25,2020-03-25,Greece,Member,131990.0,82.0,2020-03-25,12,Mar,Wednesday,85,20200325,True,0.0056292143344192,7.128427593596351e-05,0.0,131990.0,78.96852791878173,4.0,Greece,EU,356.0,15.0,True
2441,2618,GRC,Greece,2020-04-01,1314.0,49.0,84.26,10423056,24574.382,0.87,Greece,131940.0,2020-04-01,2020-04-01,Greece,Member,131990.0,82.0,2020-04-01,13,Apr,Wednesday,92,20200401,True,0.0099552996439124,0.0001260666737279,0.0,131990.0,78.96852791878173,4.0,Greece,EU,571.0,29.0,True
2442,2619,GRC,Greece,2020-04-08,1832.0,81.0,84.26,10423056,24574.382,0.87,Greece,131940.0,2020-04-08,2020-04-08,Greece,Member,131990.0,82.0,2020-04-08,14,Apr,Wednesday,99,20200408,True,0.0138798393817713,0.0001757641904639,0.0,131990.0,78.96852791878173,4.0,Greece,EU,518.0,32.0,True
2443,2620,GRC,Greece,2020-04-15,2170.0,101.0,84.26,10423056,24574.382,0.87,Greece,131940.0,2020-04-15,2020-04-15,Greece,Member,131990.0,82.0,2020-04-15,15,Apr,Wednesday,106,20200415,True,0.016440639442382,0.0002081922998398,0.0,131990.0,78.96852791878173,4.0,Greece,EU,338.0,20.0,True
2444,2621,GRC,Greece,2020-04-22,2401.0,121.0,84.26,10423056,24574.382,0.87,Greece,131940.0,2020-04-22,2020-04-22,Greece,Member,131990.0,82.0,2020-04-22,16,Apr,Wednesday,113,20200422,True,0.0181907720281839,0.0002303547059518,0.1,131990.0,78.96852791878173,4.0,Greece,EU,231.0,20.0,True
2445,2622,GRC,Greece,2020-04-29,2534.0,136.0,84.26,10423056,24574.382,0.87,Greece,131940.0,2020-04-29,2020-04-29,Greece,Member,131990.0,82.0,2020-04-29,17,Apr,Wednesday,120,20200429,True,0.0191984241230396,0.0002431148791678,0.1,131990.0,78.96852791878173,4.0,Greece,EU,133.0,15.0,True
